subj_idx,session,block,trial,stimulus,response,rt,prevstim,prevresp,prevrt
7,3,12,55,1,1,1.101,1,-1,0.432452408584864
7,3,12,56,-1,0,1.001,1,1,1.46686001964665
7,3,12,57,-1,0,1.321,-1,-1,0.742626010869678
7,3,12,58,1,0,1,-1,-1,2.8524378527394
7,3,12,59,1,0,1.041,1,-1,0.735023857770646
7,3,12,60,-1,0,1.091,1,-1,1.04064468296789
7,3,12,61,-1,0,1.011,-1,-1,1.39746215186657
7,3,12,62,-1,0,1.321,-1,-1,0.818232533458704
7,3,12,63,1,0,1.312,-1,-1,2.8524378527394
7,3,12,64,-1,0,1.051,1,-1,2.80044100619009
7,3,12,65,1,0,1.111,-1,-1,1.11335989782369
7,3,12,66,1,1,0.881,1,-1,1.53563041167935
7,3,12,67,1,0,1.081,1,1,-0.228632605226233
7,3,12,68,1,1,1.191,1,-1,1.32742525237357
7,3,12,69,1,1,1.151,1,1,2.06449350386969
7,3,12,70,1,0,1.071,1,1,1.8046576971844
7,3,12,71,1,0,1.09,1,-1,1.25673744300065
7,3,12,72,-1,0,1.02,1,-1,1.39048741176993
7,3,12,73,-1,0,0.9,-1,-1,0.885641721002572
7,3,12,74,-1,0,0.891,-1,-1,-0.066343329524602
7,3,12,75,-1,0,0.75,-1,-1,-0.142785717111709
7,3,12,76,1,0,0.95,-1,-1,-1.45307262027489
7,3,12,77,1,1,0.801,1,-1,0.344889443623014
7,3,12,78,-1,0,1.281,1,1,-0.952694122084303
7,3,12,79,-1,0,0.951,-1,-1,2.61856997324799
7,3,12,80,1,1,0.991,-1,-1,0.352891499639796
7,3,12,81,-1,0,0.771,1,1,0.666260373957827
7,3,12,82,1,1,0.791,-1,-1,-1.24303294275687
7,3,12,83,-1,0,1.071,1,1,-1.04824755899942
7,3,12,84,-1,0,0.721,-1,-1,1.25673744300065
7,3,12,85,-1,0,0.761,-1,-1,-1.75300631894269
7,3,12,86,-1,0,0.771,-1,-1,-1.34232878567869
7,3,12,87,-1,1,0.86,-1,-1,-1.24303294275687
7,3,12,88,1,1,1.021,-1,1,-0.412128034678988
7,3,12,89,1,1,1.011,1,1,0.893094885285772
7,3,12,90,-1,0,0.91,1,1,0.818232533458704
7,3,12,91,1,1,0.98,-1,-1,0.017701211161538
7,3,12,92,1,1,1.02,1,1,0.581363004483174
7,3,12,93,1,0,0.961,1,1,0.885641721002572
7,3,12,94,-1,0,1.051,1,-1,0.432452408584864
7,3,12,95,-1,0,0.78,-1,-1,1.11335989782369
7,3,12,96,1,0,1.001,-1,-1,-1.15476169813179
7,3,12,97,-1,0,0.851,1,-1,0.742626010869678
7,3,12,98,1,1,1.021,-1,-1,-0.492144648620584
7,3,12,99,-1,0,0.881,1,1,0.893094885285772
7,3,12,100,-1,0,0.881,-1,-1,-0.228632605226233
7,3,12,101,-1,0,0.911,-1,-1,-0.228632605226233
7,3,12,102,-1,1,0.951,-1,-1,0.0260548128166151
7,3,12,103,-1,0,0.871,-1,1,0.352891499639796
7,3,12,104,1,0,0.84,-1,-1,-0.315459501812859
7,3,12,105,1,1,0.891,1,-1,-0.591099904810156
7,3,12,106,1,1,0.94,1,1,-0.142785717111709
7,3,12,107,1,1,0.891,1,1,0.264402411674501
7,3,12,108,-1,1,1.021,1,1,-0.142785717111709
7,3,12,109,1,0,0.841,-1,1,0.893094885285772
7,3,12,110,1,1,0.851,1,-1,-0.582050583644656
7,3,12,111,-1,0,0.93,1,1,-0.492144648620584
7,3,12,112,1,0,0.931,-1,-1,0.183054539530132
7,3,12,113,1,1,1.041,1,-1,0.191228590335542
7,3,12,114,1,1,0.95,1,1,1.04064468296789
7,3,12,115,-1,0,0.991,1,1,0.344889443623014
7,3,12,116,-1,0,0.84,-1,-1,0.666260373957827
7,3,12,117,1,0,1.121,-1,-1,-0.591099904810156
7,3,12,118,-1,0,0.911,1,-1,1.60378457327753
7,3,12,119,-1,0,0.801,-1,-1,0.0260548128166151
7,3,13,1,1,1,1.021,1,1,1.25673744300065
7,3,13,2,1,1,1.031,1,1,0.893094885285772
7,3,13,3,1,1,0.981,1,1,0.967227572951482
7,3,13,4,1,1,0.991,1,1,0.589120224474685
7,3,13,5,1,1,0.951,1,1,0.666260373957827
7,3,13,6,-1,0,0.83,1,1,0.352891499639796
7,3,13,7,-1,0,0.861,-1,-1,-0.682190257526213
7,3,13,8,-1,0,0.911,-1,-1,-0.403289040607657
7,3,13,9,-1,0,1.041,-1,-1,0.0260548128166151
7,3,13,10,-1,0,0.77,-1,-1,1.04064468296789
7,3,13,11,-1,0,0.681,-1,-1,-1.2529043958523
7,3,13,12,1,0,1.121,-1,-1,-2.18713004490542
7,3,13,13,1,0,1.271,1,-1,1.60378457327753
7,3,13,14,1,0,1.061,1,-1,2.55896188177817
7,3,13,15,1,1,1.091,1,-1,1.18538651128874
7,3,13,16,1,1,0.971,1,1,1.39746215186657
7,3,13,17,-1,0,0.891,1,1,0.51118969084866
7,3,13,18,1,1,0.971,-1,-1,-0.142785717111709
7,3,13,19,-1,0,0.861,1,1,0.51118969084866
7,3,13,20,-1,0,0.851,-1,-1,-0.403289040607657
7,3,13,21,1,0,0.831,-1,-1,-0.492144648620584
7,3,13,22,1,1,0.891,1,-1,-0.673031974008647
7,3,13,23,-1,0,0.91,1,1,-0.142785717111709
7,3,13,24,-1,0,0.77,-1,-1,0.017701211161538
7,3,13,25,-1,0,0.911,-1,-1,-1.2529043958523
7,3,13,26,1,0,0.831,-1,-1,0.0260548128166151
7,3,13,27,1,0,1.011,1,-1,-0.673031974008647
7,3,13,28,1,1,0.901,1,-1,0.818232533458704
7,3,13,29,-1,0,0.911,1,1,-0.0578969615912063
7,3,13,30,-1,0,0.8,-1,-1,0.0260548128166151
7,3,13,31,-1,0,0.73,-1,-1,-0.962195626808236
7,3,13,32,1,1,1.06,-1,-1,-1.65865144676978
7,3,13,33,-1,0,1.02,1,1,1.17821446592716
7,3,13,34,1,1,0.991,-1,-1,0.885641721002572
7,3,13,35,-1,0,0.911,1,1,0.666260373957827
7,3,13,36,-1,0,0.861,-1,-1,0.0260548128166151
7,3,13,37,1,0,0.941,-1,-1,-0.403289040607657
7,3,13,38,1,0,0.85,1,-1,0.272489550705814
7,3,13,39,1,1,0.88,1,-1,-0.501087569747719
7,3,13,40,-1,0,0.69,1,1,-0.237270827100095
7,3,13,41,-1,0,0.77,-1,-1,-2.0872692641547
7,3,13,42,-1,0,0.72,-1,-1,-1.2529043958523
7,3,13,43,-1,1,0.781,-1,-1,-1.76356281410349
7,3,13,44,1,1,0.751,-1,1,-1.14501672108778
7,3,13,45,1,1,0.731,1,1,-1.442938103729
7,3,13,46,1,1,0.771,1,1,-1.64823946219735
7,3,13,47,-1,1,0.751,1,1,-1.24303294275687
7,3,13,48,1,1,0.77,-1,1,-1.442938103729
7,3,13,49,-1,1,0.751,1,1,-1.2529043958523
7,3,13,50,-1,0,0.99,-1,1,-1.442938103729
7,3,13,51,1,1,0.891,-1,-1,0.658581470183539
7,3,13,52,-1,0,0.82,1,1,-0.142785717111709
7,3,13,53,-1,1,1.031,-1,-1,-0.774384762605738
7,3,13,54,-1,0,0.72,-1,1,0.967227572951482
7,3,13,55,-1,0,0.63,-1,-1,-1.76356281410349
7,3,13,56,1,1,0.73,-1,-1,-2.77919638285569
7,3,13,57,-1,0,0.901,1,1,-1.65865144676978
7,3,13,58,1,1,0.901,-1,-1,-0.0578969615912063
7,3,13,59,-1,1,0.911,1,1,-0.0578969615912063
7,3,13,60,-1,0,0.83,-1,1,0.0260548128166151
7,3,13,61,-1,0,0.79,-1,-1,-0.682190257526213
7,3,13,62,1,1,0.88,-1,-1,-1.0578692598934
7,3,13,63,-1,0,1.01,1,1,-0.237270827100095
7,3,13,64,-1,0,0.76,-1,-1,0.810705611971212
7,3,13,65,1,1,0.78,-1,-1,-1.35233004095587
7,3,13,66,-1,0,0.751,1,1,-1.15476169813179
7,3,13,67,-1,0,0.911,-1,-1,-1.442938103729
7,3,13,68,-1,0,0.921,-1,-1,0.0260548128166151
7,3,13,69,1,1,1.02,-1,-1,0.109090064831005
7,3,13,70,-1,0,0.75,1,1,0.885641721002572
7,3,13,71,1,0,0.77,-1,-1,-1.45307262027489
7,3,13,72,-1,0,0.921,1,-1,-1.2529043958523
7,3,13,73,-1,1,0.931,-1,-1,0.109090064831005
7,3,13,74,1,1,0.881,-1,1,0.191228590335542
7,3,13,75,-1,0,0.811,1,1,-0.228632605226233
7,3,13,76,-1,0,0.891,-1,-1,-0.858326242289004
7,3,13,77,1,0,0.86,-1,-1,-0.142785717111709
7,3,13,78,1,1,0.781,1,-1,-0.412128034678988
7,3,13,79,-1,0,0.791,1,1,-1.14501672108778
7,3,13,80,1,1,0.841,-1,-1,-1.04824755899942
7,3,13,81,1,1,0.831,1,1,-0.582050583644656
7,3,13,82,-1,0,0.891,1,1,-0.673031974008647
7,3,13,83,-1,0,0.901,-1,-1,-0.142785717111709
7,3,13,84,1,1,0.881,-1,-1,-0.0578969615912063
7,3,13,85,-1,0,0.671,1,1,-0.228632605226233
7,3,13,86,1,1,0.761,-1,-1,-2.29964620241666
7,3,13,87,-1,0,0.861,1,1,-1.34232878567869
7,3,13,88,1,0,0.78,-1,-1,-0.403289040607657
7,3,13,89,1,1,0.87,1,-1,-1.15476169813179
7,3,13,90,1,1,0.871,1,1,-0.324196956584629
7,3,13,91,1,1,0.781,1,1,-0.315459501812859
7,3,13,92,-1,1,0.981,1,1,-1.14501672108778
7,3,13,93,1,1,0.87,-1,1,0.589120224474685
7,3,13,94,1,1,1.111,1,1,-0.324196956584629
7,3,13,95,1,0,1.051,1,1,1.53563041167935
7,3,13,96,-1,0,1,1,-1,1.11335989782369
7,3,13,97,1,0,0.871,-1,-1,0.735023857770646
7,3,13,98,1,1,0.83,1,-1,-0.315459501812859
7,3,13,99,1,1,0.971,1,1,-0.682190257526213
7,3,13,100,-1,0,0.841,1,1,0.51118969084866
7,3,13,101,1,0,0.73,-1,-1,-0.582050583644656
7,3,13,102,-1,0,0.89,1,-1,-1.65865144676978
7,3,13,103,1,1,0.82,-1,-1,-0.151326934789055
7,3,13,104,1,1,0.931,1,1,-0.774384762605738
7,3,13,105,-1,0,0.961,1,1,0.191228590335542
7,3,13,106,-1,0,0.671,-1,-1,0.432452408584864
7,3,13,107,-1,0,0.731,-1,-1,-2.29964620241666
7,3,13,108,1,1,0.83,-1,-1,-1.64823946219735
7,3,13,109,-1,0,0.851,1,1,-0.682190257526213
7,3,13,110,1,1,0.891,-1,-1,-0.492144648620584
7,3,13,111,-1,0,0.801,1,1,-0.142785717111709
7,3,13,112,1,1,0.961,-1,-1,-0.952694122084303
7,3,13,113,-1,0,0.77,1,1,0.432452408584864
7,3,13,114,-1,0,0.741,-1,-1,-1.2529043958523
7,3,13,115,1,0,0.801,-1,-1,-1.54489611227942
7,3,13,116,1,0,0.781,1,-1,-0.952694122084303
7,3,13,117,1,0,0.971,1,-1,-1.14501672108778
7,3,13,118,1,0,0.941,1,-1,0.51118969084866
7,3,13,119,-1,0,0.89,1,-1,0.272489550705814
8,1,1,2,1,1,0.831,1,-1,0.93867830267975
8,1,1,3,-1,0,1.081,1,1,-1.54698187037013
8,1,1,4,1,1,1.071,-1,-1,-0.441272391410759
8,1,1,5,-1,1,1.401,1,1,-0.480343549663846
8,1,1,6,-1,0,0.96,-1,1,0.648830505324398
8,1,1,7,-1,1,0.9,-1,-1,-0.940326195028886
8,1,1,8,-1,0,1.05,-1,1,-1.21164783966147
8,1,1,9,1,1,0.93,-1,-1,-0.563594316978341
8,1,1,10,1,1,1.16,1,1,-1.07379855990216
8,1,1,11,1,1,0.891,1,1,-0.144747838561193
8,1,1,12,-1,0,1.131,1,1,-1.25389971659973
8,1,1,13,1,1,1.511,-1,-1,-0.25118457091437
8,1,1,14,-1,1,1.01,1,1,0.966593586976142
8,1,1,15,-1,1,1.141,-1,1,-0.726878000379778
8,1,1,16,1,0,1.011,-1,1,-0.214177057569675
8,1,1,17,1,1,0.871,1,-1,-0.722717657271041
8,1,1,18,1,1,1.001,1,1,-1.34934141762382
8,1,1,19,-1,1,0.89,1,1,-0.76450752790428
8,1,1,20,1,1,0.821,-1,1,-1.25862068999678
8,1,1,21,1,1,1.611,1,1,-1.59787869503698
8,1,1,22,-1,0,1.061,1,1,1.23600197822757
8,1,1,23,1,1,1.071,-1,-1,-0.519781234452098
8,1,1,24,1,1,0.771,1,1,-0.480343549663846
8,1,1,25,-1,1,1.021,1,1,-1.86203758155909
8,1,1,26,-1,1,1.031,-1,1,-0.681339110936372
8,1,1,27,-1,1,1.231,-1,1,-0.640363870690446
8,1,1,28,1,1,0.851,-1,1,0.105000092016774
8,1,1,29,1,1,0.781,1,1,-1.44700031232058
8,1,1,30,1,1,1.051,1,1,-1.80786123429107
8,1,1,31,-1,1,0.921,1,1,-0.559592387720132
8,1,1,32,1,1,1.111,-1,1,-1.11468082406783
8,1,1,33,1,1,0.69,1,1,-0.326191491316241
8,1,1,34,1,1,0.941,1,1,-2.3286709545403
8,1,1,35,-1,1,0.931,1,1,-1.02436529119557
8,1,1,36,1,1,0.901,-1,1,-1.06928053005487
8,1,1,37,1,1,0.821,1,1,-1.20697929240959
8,1,1,38,1,1,0.89,1,1,-1.59787869503698
8,1,1,39,-1,0,0.96,1,1,-1.25862068999678
8,1,1,40,1,1,1.571,-1,-1,-0.940326195028886
8,1,1,41,1,1,0.83,1,1,1.13030121560709
8,1,1,42,1,1,0.781,1,1,-1.55204391356847
8,1,1,43,1,1,0.941,1,1,-1.80786123429107
8,1,1,44,-1,0,0.811,1,1,-1.02436529119557
8,1,1,45,1,1,0.78,-1,-1,-1.64939927081861
8,1,1,46,-1,1,0.881,1,1,-1.81324755965095
8,1,1,47,1,0,0.73,-1,1,-1.30134972786493
8,1,1,48,-1,0,1.592,1,-1,-2.09176172334895
8,1,1,49,-1,0,0.991,-1,-1,1.18612533888157
8,1,1,50,-1,0,1.101,-1,-1,-0.806716982566257
8,1,1,51,-1,0,1.12,-1,-1,-0.364202838591997
8,1,1,52,-1,0,1.632,-1,-1,-0.292272672345757
8,1,1,53,-1,0,1.291,-1,-1,1.29044896419438
8,1,1,54,-1,0,1.701,-1,-1,0.305070819530363
8,1,1,55,-1,1,1.121,-1,-1,1.46453793519572
8,1,1,56,-1,1,1.401,-1,1,-0.288520752089334
8,1,1,57,1,1,0.651,-1,1,0.648830505324398
8,1,1,58,1,1,0.891,1,1,-2.57326942912781
8,1,1,59,1,1,0.941,1,1,-1.25389971659973
8,1,1,60,-1,0,1.471,1,1,-1.02436529119557
8,1,1,61,-1,1,1.281,-1,-1,0.85380274754885
8,1,1,62,1,1,0.921,-1,1,0.272379936542805
8,1,1,63,1,1,1.151,1,1,-1.11468082406783
8,1,1,64,-1,0,1.301,1,1,-0.177492476031823
8,1,1,65,1,1,0.96,-1,-1,0.337509455537663
8,1,1,66,-1,0,1.491,1,1,-0.940326195028886
8,1,1,67,1,1,0.85,-1,-1,0.910576417504379
8,1,1,68,-1,1,1.081,1,1,-1.45194331861406
8,1,1,69,1,1,1.161,-1,1,-0.441272391410759
8,1,1,70,1,1,1.201,1,1,-0.141125239139893
8,1,1,71,1,1,1.111,1,1,0.00127707499519176
8,1,1,72,-1,0,1.041,1,1,-0.326191491316241
8,1,1,73,1,1,0.971,-1,-1,-0.599784150518297
8,1,1,74,-1,0,1.892,1,1,-0.892428949791169
8,1,1,75,-1,1,1.341,-1,-1,1.91192267419612
8,1,1,76,-1,0,1.351,-1,1,0.464817483682401
8,1,1,79,-1,0,1.621,1,1,-1.59787869503698
8,1,1,80,1,1,0.921,-1,-1,1.26201707589896
8,1,1,81,-1,1,2.272,1,1,-1.11468082406783
8,1,1,82,-1,0,1.211,-1,1,2.68136893136261
8,1,1,83,1,1,0.931,-1,-1,0.0361365315119043
8,1,1,84,-1,1,1.702,1,1,-1.06928053005487
8,1,1,85,1,1,1.531,-1,1,1.46700871185708
8,1,1,86,-1,0,1.421,1,1,1.02187415165448
8,1,1,87,-1,0,1.731,-1,-1,0.708420820803269
8,1,1,88,1,0,1.631,-1,-1,1.53803677172008
8,1,1,89,-1,1,1.301,1,-1,1.28787217810802
8,1,1,90,-1,1,1.301,-1,1,0.337509455537663
8,1,1,91,1,1,1.441,-1,1,0.337509455537663
8,1,1,92,1,1,1.111,1,1,0.767178260400563
8,1,1,93,-1,0,1.131,1,1,-0.326191491316241
8,1,1,94,1,1,0.98,-1,-1,-0.25118457091437
8,1,1,95,1,0,1.121,1,1,-0.853642167933307
8,1,1,96,-1,0,1.631,1,-1,-0.288520752089334
8,1,1,97,1,1,1.451,-1,-1,1.28787217810802
8,1,1,98,1,1,1.571,1,1,0.796251864297722
8,1,1,99,-1,0,1.711,1,1,1.13030121560709
8,1,1,100,-1,0,0.951,-1,-1,1.4891805987688
8,1,1,101,-1,0,2.062,-1,-1,-0.979924852334562
8,1,1,104,1,1,0.961,-1,-1,0.0707093116217928
8,1,1,105,-1,0,1.161,1,1,-0.935949280142859
8,1,1,106,-1,0,1.131,-1,-1,-0.141125239139893
8,1,1,107,1,1,1.011,-1,-1,-0.25118457091437
8,1,1,108,1,1,0.841,1,1,-0.722717657271041
8,1,1,109,1,1,0.751,1,1,-1.49669387400227
8,1,1,110,-1,1,1.381,1,1,-1.97253083703325
8,1,1,111,1,0,1.121,-1,1,0.588383362322697
8,1,1,112,1,1,1.2,1,-1,-0.288520752089334
8,1,1,113,-1,1,1.311,1,1,-0.00222482139079174
8,1,1,114,1,1,1.881,-1,1,0.369699707515795
8,1,1,115,1,1,0.921,1,1,1.88740933145816
8,1,1,118,-1,0,1.141,-1,-1,-0.681339110936372
8,1,1,119,-1,1,1.371,-1,-1,-0.214177057569675
8,1,2,1,-1,1,1.451,-1,-1,0.737902192449982
8,1,2,2,-1,0,1.021,-1,1,0.796251864297722
8,1,2,3,-1,1,1.741,-1,-1,-0.681339110936372
8,1,2,4,1,1,1.151,-1,1,1.56225358043624
8,1,2,5,-1,1,1.581,1,1,-0.177492476031823
8,1,2,6,-1,0,1.24,-1,1,1.1569765993211
8,1,2,7,-1,1,1.021,-1,-1,0.135624458368514
8,1,2,8,-1,0,1.211,-1,1,-0.681339110936372
8,1,2,9,1,1,1.04,-1,-1,0.0361365315119043
8,1,2,10,1,0,1.071,1,1,-0.603824541380267
8,1,2,11,1,1,0.98,1,-1,-0.480343549663846
8,1,2,12,1,1,1.231,1,1,-0.853642167933307
8,1,2,13,1,1,0.881,1,1,0.105000092016774
8,1,2,14,1,1,0.811,1,1,-1.30134972786493
8,1,2,15,-1,0,1.12,1,1,-1.64939927081861
8,1,2,16,-1,0,1.471,-1,-1,-0.292272672345757
8,1,2,17,-1,0,1.16,-1,-1,0.85380274754885
8,1,2,18,1,1,0.871,-1,-1,-0.144747838561193
8,1,2,19,1,1,0.8,1,1,-1.34934141762382
8,1,2,20,1,1,0.821,1,1,-1.70681082729777
8,1,2,21,1,1,1.041,1,1,-1.59787869503698
8,1,2,22,1,1,1.431,1,1,-0.599784150518297
8,1,2,23,-1,0,1.301,1,1,0.737902192449982
8,1,2,24,1,1,0.871,-1,-1,0.337509455537663
8,1,2,25,1,1,0.841,1,1,-1.34934141762382
8,1,2,26,-1,0,0.891,1,1,-1.49669387400227
8,1,2,27,-1,0,1.081,-1,-1,-1.25389971659973
8,1,2,28,-1,0,1.271,-1,-1,-0.441272391410759
8,1,2,29,-1,1,2.082,-1,-1,0.239432852800326
8,1,2,30,-1,0,1.34,-1,1,2.31422487365936
8,1,2,31,1,1,0.951,-1,-1,0.461681320636337
8,1,2,32,1,1,1.351,1,1,-0.979924852334562
8,1,2,33,1,1,0.99,1,1,0.496051107052892
8,1,2,34,1,1,1.091,1,1,-0.810961330597933
8,1,2,35,-1,1,2.041,1,1,-0.402561009520141
8,1,2,36,-1,0,1.13,-1,1,2.23061063013947
8,1,2,37,1,1,1.131,-1,-1,-0.254903303017341
8,1,2,38,-1,0,1.671,1,1,-0.25118457091437
8,1,2,39,-1,0,0.95,-1,-1,1.38973122177958
8,1,2,40,1,1,1.161,-1,-1,-0.984347815781234
8,1,2,41,-1,0,1.031,1,1,-0.141125239139893
8,1,2,42,-1,0,1.001,-1,-1,-0.640363870690446
8,1,2,43,1,0,0.97,-1,-1,-0.76450752790428
8,1,2,44,-1,0,0.7,1,-1,-0.896760765082508
8,1,2,45,-1,1,1.581,-1,-1,-2.26818032288532
8,1,2,46,1,0,1.411,-1,1,1.1569765993211
8,1,2,47,-1,0,1.181,1,-1,0.678731245654799
8,1,2,48,1,0,0.81,-1,-1,-0.0693211645381432
8,1,2,49,1,1,0.89,1,-1,-1.65458622566326
8,1,2,50,1,1,1.782,1,1,-1.25862068999678
8,1,2,51,-1,1,1.451,1,1,1.66010930757793
8,1,2,52,-1,1,1.371,-1,1,0.796251864297722
8,1,2,53,1,0,0.771,-1,1,0.557830710639168
8,1,2,54,1,1,0.811,1,-1,-1.86203758155909
8,1,2,55,1,1,1.551,1,1,-1.64939927081861
8,1,2,56,1,1,1.661,1,1,1.07643723253161
8,1,2,57,1,1,1.461,1,1,1.36449689410533
8,1,2,58,-1,0,0.611,1,1,0.825125785274119
8,1,2,59,-1,1,1.041,-1,-1,-2.83985802069906
8,1,2,60,-1,0,0.861,-1,1,-0.599784150518297
8,1,2,61,-1,1,0.941,-1,-1,-1.39788729618462
8,1,2,62,-1,1,0.781,-1,1,-1.02436529119557
8,1,2,63,1,1,0.961,-1,1,-1.80786123429107
8,1,2,64,-1,0,1.3,1,1,-0.935949280142859
8,1,2,65,-1,1,0.881,-1,-1,0.334276832257827
8,1,2,66,1,1,1.311,-1,1,-1.30134972786493
8,1,2,67,1,1,1.391,1,1,0.369699707515795
8,1,2,68,1,1,0.961,1,1,0.618715574484391
8,1,2,69,1,1,0.971,1,1,-0.935949280142859
8,1,2,70,1,1,0.76,1,1,-0.892428949791169
8,1,2,71,-1,1,1.01,1,1,-1.92244918941933
8,1,2,72,1,1,1.081,-1,1,-0.726878000379778
8,1,2,73,-1,0,1.01,1,1,-0.441272391410759
8,1,2,74,1,1,0.4,-1,-1,-0.726878000379778
8,1,2,75,1,1,0.91,1,1,-4.62081985147542
8,1,2,76,1,0,1.111,1,1,-1.16519403696782
8,1,2,77,1,1,0.921,1,-1,-0.326191491316241
8,1,2,78,1,0,0.991,1,1,-1.11468082406783
8,1,2,79,1,0,1.151,1,-1,-0.806716982566257
8,1,2,80,1,1,1.061,1,-1,-0.177492476031823
8,1,2,81,1,1,1.14,1,1,-0.519781234452098
8,1,2,82,1,0,0.87,1,1,-0.217863183512351
8,1,2,83,-1,1,0.821,1,-1,-1.35417085683187
8,1,2,84,1,0,0.83,-1,1,-1.59787869503698
8,1,2,85,-1,1,1.431,1,-1,-1.55204391356847
8,1,2,86,1,0,1.021,-1,1,0.737902192449982
8,1,2,87,-1,0,0.96,1,-1,-0.681339110936372
8,1,2,88,-1,1,0.97,-1,-1,-0.940326195028886
8,1,2,89,1,1,1.01,-1,1,-0.896760765082508
8,1,2,90,-1,0,1.11,1,1,-0.726878000379778
8,1,2,91,1,0,0.871,-1,-1,-0.329977197441744
8,1,2,92,1,1,0.67,1,-1,-1.34934141762382
8,1,2,93,-1,0,0.96,1,1,-2.45232770354132
8,1,2,94,-1,1,1.191,-1,-1,-0.940326195028886
8,1,2,95,-1,1,2.022,-1,1,-0.0338738519312872
8,1,2,96,-1,0,1.131,-1,1,2.19129136690661
8,1,2,97,-1,1,1.051,-1,-1,-0.25118457091437
8,1,2,98,-1,0,1.331,-1,1,-0.559592387720132
8,1,2,99,-1,1,1.101,-1,-1,0.433350073530936
8,1,2,100,1,1,0.921,-1,1,-0.364202838591997
8,1,2,101,1,1,0.87,1,1,-1.11468082406783
8,1,2,102,-1,1,1.201,1,1,-1.35417085683187
8,1,2,103,1,1,1.051,-1,1,0.00127707499519176
8,1,2,104,1,1,0.87,1,1,-0.559592387720132
8,1,2,105,1,1,0.79,1,1,-1.35417085683187
8,1,2,106,-1,0,0.831,1,1,-1.75969235937635
8,1,2,107,-1,1,0.7,-1,-1,-1.54698187037013
8,1,2,108,1,0,0.9,-1,1,-2.26818032288532
8,1,2,109,1,1,2.262,1,-1,-1.21164783966147
8,1,2,110,1,1,0.961,1,1,2.66282445326329
8,1,2,111,-1,0,1.011,1,1,-0.935949280142859
8,1,2,112,-1,1,0.9,-1,-1,-0.722717657271041
8,1,2,113,-1,0,0.971,-1,1,-1.21164783966147
8,1,2,114,-1,1,1.321,-1,-1,-0.892428949791169
8,1,2,115,-1,1,0.541,-1,1,0.401645350352942
8,1,2,116,-1,0,1.231,-1,1,-3.35139419721781
8,1,2,117,-1,1,1.211,-1,-1,0.105000092016774
8,1,3,1,1,0,1.351,-1,-1,0.0361365315119043
8,1,3,2,1,1,1.301,1,-1,0.496051107052892
8,1,3,3,1,1,1.141,1,1,0.337509455537663
8,1,3,4,1,0,1.131,1,1,-0.214177057569675
8,1,3,5,1,1,1.261,1,-1,-0.25118457091437
8,1,3,6,1,1,1.121,1,1,0.206225520834994
8,1,3,7,1,1,1.06,1,1,-0.288520752089334
8,1,3,8,-1,0,1.071,1,1,-0.5237454274552
8,1,3,9,1,0,1.05,-1,-1,-0.480343549663846
8,1,3,10,-1,0,1.471,1,-1,-0.563594316978341
8,1,3,11,1,1,1.631,-1,-1,0.85380274754885
8,1,3,12,-1,0,1.151,1,1,1.28787217810802
8,1,3,13,-1,1,1.121,-1,-1,-0.177492476031823
8,1,3,14,-1,0,1.651,-1,1,-0.288520752089334
8,1,3,15,-1,1,1.151,-1,-1,1.33911018430199
8,1,3,16,1,0,1.071,-1,1,-0.177492476031823
8,1,3,17,-1,0,1.311,1,-1,-0.480343549663846
8,1,3,18,-1,0,1.351,-1,-1,0.369699707515795
8,1,3,19,1,1,0.75,-1,-1,0.496051107052892
8,1,3,20,1,0,0.911,1,1,-1.97813247193035
8,1,3,21,1,1,1.341,1,-1,-1.16057676427053
8,1,3,22,1,1,1.021,1,1,0.464817483682401
8,1,3,23,1,0,1.011,1,1,-0.681339110936372
8,1,3,24,-1,0,1.14,1,-1,-0.722717657271041
8,1,3,25,-1,0,1.111,-1,-1,-0.217863183512351
8,1,3,26,-1,1,1.521,-1,-1,-0.326191491316241
8,1,3,27,-1,0,1.651,-1,1,0.994324732173533
8,1,3,28,-1,1,1.381,-1,-1,1.33911018430199
8,1,3,29,1,1,1.031,-1,1,0.588383362322697
8,1,3,30,1,0,1.121,1,1,-0.640363870690446
8,1,3,31,1,1,1.161,1,-1,-0.288520752089334
8,1,3,32,1,1,0.93,1,1,-0.141125239139893
8,1,3,33,-1,1,0.871,1,1,-1.07379855990216
8,1,3,34,-1,0,1.091,-1,1,-1.34934141762382
8,1,3,35,1,1,0.971,-1,-1,-0.402561009520141
8,1,3,36,1,0,1.061,1,1,-0.892428949791169
8,1,3,37,-1,0,1.301,1,-1,-0.519781234452098
8,1,3,38,-1,0,1.061,-1,-1,0.337509455537663
8,1,3,39,-1,1,1.061,-1,-1,-0.519781234452098
8,1,3,40,-1,0,1.351,-1,1,-0.519781234452098
8,1,3,41,-1,0,1.401,-1,-1,0.496051107052892
8,1,3,42,-1,1,0.791,-1,-1,0.648830505324398
8,1,3,43,1,0,1.13,-1,1,-1.75437417224298
8,1,3,44,-1,0,1.11,1,-1,-0.254903303017341
8,1,3,45,-1,1,1.392,-1,-1,-0.329977197441744
8,1,3,46,1,1,1.351,-1,1,0.621736793707689
8,1,3,47,1,0,1.291,1,1,0.496051107052892
8,1,3,48,-1,1,1.111,1,-1,0.305070819530363
8,1,3,49,1,1,1.151,-1,1,-0.326191491316241
8,1,3,50,-1,0,1.341,1,1,-0.177492476031823
